timestamp_robot,time_elapsed_sec,event_flag,event_label,current_event_type,current_note_number,current_note_name,current_string,remaining_duration_sec,TCP_pose_x,TCP_pose_y,TCP_pose_z,TCP_pose_rx,TCP_pose_ry,TCP_pose_rz,q_base,q_shoulder,q_elbow,q_wrist1,q_wrist2,q_wrist3,TCP_force_x,TCP_force_y,TCP_force_z,TCP_force_rx,TCP_force_ry,TCP_force_rz,current_note_event
9446.848,1.432,3,Playing d_bow...,Note,57,A3,A,0.566958,0.323183,0.768948,0.119828,-1.578435,-2.284348,1.272806,-2.220452,-0.245438,0.566391,-1.028245,-1.5224,-2.602268,0.987161,0.042091,-1.875318,0.13491,0.253939,0.164224,A
9446.856,1.44,3,Playing d_bow...,Note,57,A3,A,0.558958,0.322607,0.769788,0.119198,-1.577466,-2.286437,1.275115,-2.219298,-0.242031,0.560585,-1.024925,-1.523963,-2.601857,0.857239,-1.984205,-0.021175,0.157358,0.209681,0.146381,A
9446.864,1.448,3,Playing d_bow...,Note,57,A3,A,0.550958,0.321955,0.770638,0.118584,-1.57637,-2.288562,1.277479,-2.218062,-0.2387,0.554899,-1.021604,-1.525486,-2.60147,0.970858,-0.844688,-0.992825,0.143048,0.239378,0.168218,A
9446.872,1.456,3,Playing d_bow...,Note,57,A3,A,0.542958,0.321392,0.771431,0.117978,-1.57534,-2.290565,1.279729,-2.216952,-0.235416,0.549305,-1.01837,-1.526974,-2.601133,1.029746,-1.521471,-0.201691,0.147547,0.213568,0.168471,A
9446.88,1.464,3,Playing d_bow...,Note,57,A3,A,0.534958,0.320828,0.772213,0.117413,-1.574446,-2.292531,1.281931,-2.215857,-0.232233,0.543806,-1.015172,-1.528455,-2.600715,1.169271,-2.532627,0.502817,0.166306,0.206713,0.14856,A
9446.888,1.472,3,Playing d_bow...,Note,57,A3,A,0.526958,0.320264,0.772976,0.116838,-1.573492,-2.294553,1.284109,-2.214772,-0.229064,0.538368,-1.012038,-1.529965,-2.600347,1.185957,-2.392774,-0.185623,0.156247,0.216206,0.154734,A
9446.896,1.48,3,Playing d_bow...,Note,57,A3,A,0.518958,0.319694,0.77374,0.116314,-1.572605,-2.296481,1.28609,-2.213682,-0.225981,0.532994,-1.008981,-1.53133,-2.59996,1.536214,-0.892702,-1.337296,0.13338,0.239371,0.164388,A
9446.904,1.488,3,Playing d_bow...,Note,57,A3,A,0.510958,0.319141,0.774471,0.115777,-1.571663,-2.298465,1.288088,-2.21263,-0.222923,0.527705,-1.005975,-1.532765,-2.599632,1.660051,-1.073927,-1.188207,0.133031,0.24249,0.16333,A
9446.912,1.496,3,Playing d_bow...,Note,57,A3,A,0.502958,0.318558,0.775202,0.115221,-1.570759,-2.300371,1.290105,-2.211554,-0.219893,0.522527,-1.003031,-1.534133,-2.599253,1.557243,-1.472241,-0.951291,0.132471,0.228669,0.15691,A
9446.92,1.504,3,Playing d_bow...,Note,57,A3,A,0.494958,0.317993,0.775903,0.114648,-1.569849,-2.302184,1.292137,-2.210515,-0.216904,0.517483,-1.000145,-1.535457,-2.598898,1.417435,-1.794354,-0.412499,0.142701,0.210915,0.139453,A
9446.928,1.512,3,Playing d_bow...,Note,57,A3,A,0.486958,0.317402,0.776609,0.114126,-1.56891,-2.304096,1.294031,-2.209446,-0.213981,0.512457,-0.997308,-1.536777,-2.598565,1.239775,-2.804545,0.254575,0.149252,0.204302,0.142847,A
9446.936,1.52,3,Playing d_bow...,Note,57,A3,A,0.478958,0.316826,0.777286,0.113587,-1.567942,-2.305946,1.296064,-2.208412,-0.211088,0.507526,-0.994436,-1.538123,-2.598249,1.427448,-2.623779,0.13421,0.155138,0.207739,0.138622,A
9446.944,1.528,3,Playing d_bow...,Note,57,A3,A,0.470958,0.316288,0.777949,0.113088,-1.567169,-2.307737,1.297853,-2.207433,-0.208268,0.502655,-0.991707,-1.539408,-2.597871,1.789117,-2.211405,-0.287225,0.158125,0.225036,0.146967,A
9446.952,1.536,3,Playing d_bow...,Note,57,A3,A,0.462958,0.315746,0.778598,0.112625,-1.566326,-2.309492,1.29964,-2.206454,-0.205527,0.497864,-0.988959,-1.540646,-2.59754,1.498952,-1.839459,-0.559246,0.146761,0.215074,0.14128,A
9446.96,1.544,3,Playing d_bow...,Note,57,A3,A,0.454958,0.315214,0.77922,0.112151,-1.5655,-2.311253,1.301288,-2.205505,-0.202853,0.493254,-0.986406,-1.54186,-2.597239,1.206593,-1.367362,-0.590991,0.156213,0.218812,0.153342,A
9446.968,1.552,3,Playing d_bow...,Note,57,A3,A,0.446958,0.314714,0.779807,0.111646,-1.564686,-2.312828,1.303194,-2.204614,-0.200197,0.488753,-0.983751,-1.543072,-2.596917,1.5455,-1.134787,-0.927803,0.144771,0.236136,0.156467,A
9446.976,1.56,3,Playing d_bow...,Note,57,A3,A,0.438958,0.31421,0.780381,0.111161,-1.563867,-2.314434,1.304982,-2.203727,-0.197616,0.484365,-0.981207,-1.544263,-2.596621,1.584748,-1.384654,-0.919543,0.143209,0.226447,0.160434,A
9446.984,1.568,3,Playing d_bow...,Note,57,A3,A,0.430958,0.313702,0.780952,0.110693,-1.563052,-2.316063,1.306648,-2.202837,-0.195067,0.48001,-0.978741,-1.545423,-2.596341,1.813209,-1.668685,-1.025696,0.143137,0.230554,0.15732,A
9446.992,1.576,3,Playing d_bow...,Note,57,A3,A,0.422958,0.313203,0.781506,0.110257,-1.562259,-2.317546,1.30842,-2.201971,-0.192613,0.475768,-0.976197,-1.546528,-2.596038,1.474399,-1.756984,-1.321833,0.12397,0.236915,0.157699,A
9447.0,1.584,3,Playing d_bow...,Note,57,A3,A,0.414958,0.31272,0.782058,0.109816,-1.561514,-2.319114,1.309975,-2.201121,-0.190122,0.471471,-0.973789,-1.547638,-2.59575,1.582298,-1.837191,-1.207019,0.120518,0.230809,0.149555,A
9447.008,1.592,3,Playing d_bow...,Note,57,A3,A,0.406958,0.312242,0.78259,0.109428,-1.560802,-2.320644,1.31141,-2.20029,-0.18778,0.467358,-0.971479,-1.548691,-2.595471,1.591086,-2.460633,-0.263476,0.129761,0.207034,0.140486,A
9447.016,1.6,3,Playing d_bow...,Note,59,B3,A,0.648958,0.311758,0.7831,0.10901,-1.560006,-2.322163,1.312977,-2.199465,-0.18546,0.46337,-0.969179,-1.549774,-2.59523,1.554712,-1.246638,-1.113673,0.11393,0.229111,0.146067,A
9447.024,1.608,3,Playing d_bow...,Note,59,B3,A,0.640958,0.311303,0.7836,0.108617,-1.559331,-2.323677,1.314439,-2.198682,-0.183176,0.459386,-0.966927,-1.550869,-2.594947,1.700243,-2.602776,-0.346859,0.131984,0.21178,0.130439,A
9447.032,1.616,3,Playing d_bow...,Note,59,B3,A,0.632958,0.310853,0.784089,0.108243,-1.558698,-2.32513,1.315755,-2.19791,-0.180966,0.455526,-0.964798,-1.551873,-2.594668,1.726831,-0.410492,-1.7913,0.109768,0.235274,0.148482,A
9447.04,1.624,3,Playing d_bow...,Note,59,B3,A,0.624958,0.3104,0.784554,0.107785,-1.557977,-2.326442,1.317354,-2.197152,-0.178715,0.451793,-0.962625,-1.552865,-2.594405,1.191477,-1.773556,-0.608211,0.133433,0.215068,0.135553,A
9447.048,1.632,3,Playing d_bow...,Note,59,B3,A,0.616958,0.309934,0.785016,0.107368,-1.557253,-2.327735,1.318837,-2.196382,-0.176566,0.448178,-0.960528,-1.553786,-2.594157,1.258147,-2.069154,-0.407585,0.141869,0.201657,0.138574,A
9447.056,1.64,3,Playing d_bow...,Note,59,B3,A,0.608958,0.309494,0.78546,0.107012,-1.556534,-2.329096,1.320289,-2.195648,-0.1745,0.444576,-0.958395,-1.554778,-2.593933,1.375496,-2.729455,-0.267516,0.144817,0.217916,0.141451,A
9447.064,1.648,3,Playing d_bow...,Note,59,B3,A,0.600958,0.309102,0.785876,0.106608,-1.555934,-2.330324,1.321583,-2.194984,-0.172432,0.441111,-0.956478,-1.555677,-2.593696,1.527981,-2.042869,-0.377821,0.147092,0.213155,0.141846,A
9447.072,1.656,3,Playing d_bow...,Note,59,B3,A,0.592958,0.308686,0.786297,0.106265,-1.555332,-2.331579,1.322847,-2.194293,-0.170467,0.437702,-0.954538,-1.556565,-2.59345,1.781263,-1.623207,-0.994365,0.127274,0.224267,0.151491,A
9447.08,1.664,3,Playing d_bow...,Note,59,B3,A,0.584958,0.30828,0.786699,0.105925,-1.554776,-2.332838,1.324129,-2.193627,-0.168566,0.434411,-0.952649,-1.557492,-2.593183,2.124285,-1.657609,-0.940651,0.12604,0.226425,0.137197,A
9447.088,1.672,3,Playing d_bow...,Note,59,B3,A,0.576958,0.307898,0.787084,0.105593,-1.55418,-2.333978,1.325344,-2.192993,-0.166706,0.431207,-0.950808,-1.55831,-2.592974,1.788931,-1.185135,-0.624399,0.119671,0.211783,0.147691,A
9447.096,1.68,3,Playing d_bow...,Note,59,B3,A,0.568958,0.307534,0.78745,0.105271,-1.553615,-2.335155,1.326518,-2.192389,-0.164905,0.428099,-0.94904,-1.559172,-2.592771,2.029731,-2.050082,-0.511572,0.125767,0.210972,0.132651,A
9447.104,1.688,3,Playing d_bow...,Note,59,B3,A,0.560958,0.307149,0.787822,0.105012,-1.553078,-2.336312,1.327609,-2.191762,-0.163218,0.425072,-0.947287,-1.559973,-2.592548,2.252037,-0.994437,-0.978703,0.106861,0.212988,0.130333,A
9447.112,1.696,3,Playing d_bow...,Note,59,B3,A,0.552958,0.306796,0.78817,0.10473,-1.552539,-2.337396,1.328724,-2.191182,-0.161532,0.422113,-0.945566,-1.560758,-2.592351,1.836517,-1.176943,-0.60072,0.10539,0.210769,0.133703,A
9447.12,1.704,3,Playing d_bow...,Note,59,B3,A,0.544958,0.306453,0.788507,0.104449,-1.552034,-2.33847,1.329713,-2.190619,-0.159892,0.419257,-0.943978,-1.561505,-2.592163,2.486886,-1.478244,-0.066776,0.127026,0.192506,0.11199,A
9447.128,1.712,3,Playing d_bow...,Note,59,B3,A,0.536958,0.306086,0.788839,0.10417,-1.551487,-2.339498,1.330878,-2.190038,-0.158311,0.41651,-0.942321,-1.56226,-2.591959,2.241771,-2.316182,0.641725,0.145247,0.191697,0.114372,A
9447.136,1.72,3,Playing d_bow...,Note,59,B3,A,0.528958,0.305779,0.789147,0.103887,-1.551024,-2.340446,1.33185,-2.18953,-0.156735,0.413804,-0.940802,-1.562948,-2.59178,2.417024,-1.982098,0.444343,0.155304,0.196484,0.105655,A
9447.144,1.728,3,Playing d_bow...,Note,59,B3,A,0.520958,0.305433,0.789461,0.103609,-1.55051,-2.341496,1.332746,-2.188978,-0.155206,0.411185,-0.939385,-1.563644,-2.591621,2.224482,-0.244017,-0.905819,0.128286,0.220545,0.120133,A
9447.152,1.736,3,Playing d_bow...,Note,59,B3,A,0.512958,0.3051,0.789763,0.103331,-1.550054,-2.342368,1.333752,-2.188453,-0.153729,0.408677,-0.937928,-1.564269,-2.591417,2.279475,-1.614535,0.321254,0.161691,0.194348,0.100737,A
9447.16,1.744,3,Playing d_bow...,Note,59,B3,A,0.504958,0.304813,0.790035,0.103069,-1.549596,-2.343261,1.334731,-2.187989,-0.152304,0.406235,-0.936505,-1.564948,-2.591257,2.542477,-1.153695,0.003266,0.155361,0.20758,0.106693,A
9447.168,1.752,3,Playing d_bow...,Note,59,B3,A,0.496958,0.304514,0.790301,0.102775,-1.549152,-2.344108,1.335614,-2.187517,-0.150904,0.403941,-0.935251,-1.565548,-2.591102,2.687038,-0.466835,-0.675865,0.143177,0.223775,0.10234,A
9447.176,1.76,3,Playing d_bow...,Note,59,B3,A,0.488958,0.304222,0.790563,0.102536,-1.548736,-2.344948,1.33642,-2.187055,-0.149594,0.4017,-0.934006,-1.566124,-2.590946,2.539483,-1.394205,0.579318,0.165173,0.191083,0.09454,A
9447.184,1.768,3,Playing d_bow...,Note,59,B3,A,0.480958,0.303972,0.790788,0.102264,-1.548266,-2.345686,1.337399,-2.186659,-0.148306,0.399587,-0.932733,-1.566724,-2.590837,2.714946,-0.480122,-0.619909,0.135032,0.221849,0.101533,A
9447.192,1.776,3,Playing d_bow...,Note,59,B3,A,0.472958,0.303689,0.791037,0.102064,-1.547882,-2.346432,1.338168,-2.186216,-0.147123,0.397517,-0.931535,-1.567229,-2.590677,2.492982,-1.305697,0.362364,0.144187,0.190691,0.091712,A
9447.2,1.784,3,Playing d_bow...,Note,59,B3,A,0.464958,0.303448,0.791257,0.101842,-1.547532,-2.347148,1.338883,-2.185833,-0.145958,0.395549,-0.930449,-1.56774,-2.590542,2.849688,-1.432105,0.108453,0.148029,0.197105,0.077231,A
9447.208,1.792,3,Playing d_bow...,Note,59,B3,A,0.456958,0.303212,0.791463,0.101674,-1.547182,-2.347867,1.339612,-2.185465,-0.144927,0.393719,-0.92936,-1.568271,-2.590414,2.769754,-1.111465,0.052995,0.142407,0.198532,0.08742,A
9447.216,1.8,3,Playing d_bow...,Note,59,B3,A,0.448958,0.302977,0.791675,0.101493,-1.546883,-2.348542,1.340213,-2.185094,-0.143879,0.391898,-0.928366,-1.568723,-2.590272,2.961839,-0.748713,0.25228,0.140984,0.188015,0.086053,A
9447.224,1.808,3,Playing d_bow...,Note,59,B3,A,0.440958,0.302765,0.791862,0.101365,-1.546519,-2.34921,1.34079,-2.184758,-0.142964,0.390228,-0.927392,-1.569172,-2.590202,2.92714,-1.497733,0.772249,0.148192,0.184622,0.086943,A
9447.232,1.816,3,Playing d_bow...,Note,59,B3,A,0.432958,0.302545,0.792047,0.101199,-1.54622,-2.349827,1.341398,-2.184419,-0.142039,0.388633,-0.926482,-1.569604,-2.590078,3.172622,-1.239228,0.500147,0.144533,0.182429,0.081431,A
9447.24,1.824,3,Playing d_bow...,Note,59,B3,A,0.424958,0.302345,0.79222,0.101063,-1.545917,-2.350449,1.341966,-2.184108,-0.141177,0.387093,-0.925589,-1.570043,-2.589983,3.121415,-1.750839,0.997932,0.154109,0.179693,0.087651,A
9447.248,1.832,3,Playing d_bow...,Note,59,B3,A,0.416958,0.302175,0.792374,0.1009,-1.54568,-2.35092,1.342518,-2.18384,-0.140333,0.385674,-0.924779,-1.570399,-2.589871,3.153013,-1.376693,0.860064,0.151647,0.179735,0.084551,A
9447.256,1.84,3,Playing d_bow...,Note,59,B3,A,0.408958,0.301987,0.792525,0.100737,-1.545397,-2.351378,1.343125,-2.183556,-0.139543,0.384367,-0.923985,-1.570744,-2.589772,3.318005,-1.005067,0.415881,0.146168,0.195023,0.084512,A
9447.264,1.848,3,Playing d_bow...,Note,59,B3,A,0.400958,0.301822,0.792668,0.100626,-1.545158,-2.351887,1.343533,-2.183297,-0.138829,0.383091,-0.923281,-1.57108,-2.589695,3.46925,-1.343434,0.358294,0.149918,0.196818,0.079109,A
9447.272,1.856,3,Playing d_bow...,Note,59,B3,A,0.392958,0.301663,0.792807,0.100531,-1.544956,-2.35235,1.343899,-2.183049,-0.138165,0.381887,-0.922615,-1.571376,-2.589608,3.326979,-0.681198,0.206409,0.137758,0.193918,0.083677,A
9447.28,1.864,3,Playing d_bow...,Note,59,B3,A,0.384958,0.301515,0.792926,0.100415,-1.544689,-2.352774,1.344309,-2.182822,-0.137539,0.380824,-0.922009,-1.57166,-2.58957,2.783533,-0.160737,-0.00403,0.13952,0.195915,0.083703,A
9447.288,1.872,3,Playing d_bow...,Note,59,B3,A,0.376958,0.301389,0.793034,0.100313,-1.544512,-2.353162,1.344631,-2.182627,-0.136968,0.379841,-0.921481,-1.571924,-2.589507,3.490404,-0.746745,0.399443,0.140832,0.196868,0.086922,A
9447.296,1.88,3,Playing d_bow...,Note,59,B3,A,0.368958,0.301254,0.793145,0.100262,-1.544319,-2.353548,1.344909,-2.182419,-0.136488,0.378923,-0.920951,-1.572155,-2.589455,3.019986,-0.602226,0.324448,0.153163,0.189111,0.07547,A
9447.304,1.888,3,Playing d_bow...,Note,59,B3,A,0.360958,0.301159,0.793223,0.100145,-1.544161,-2.353806,1.345313,-2.182274,-0.135998,0.37815,-0.920477,-1.572386,-2.589395,3.300469,-0.834225,0.538684,0.147404,0.17783,0.069633,A
9447.312,1.896,3,Playing d_bow...,Note,59,B3,A,0.352958,0.301028,0.793319,0.10008,-1.543949,-2.354173,1.345541,-2.18208,-0.135571,0.37739,-0.920072,-1.572586,-2.589375,3.500369,-1.263452,0.641008,0.14706,0.181161,0.071321,A
9447.32,1.904,3,Playing d_bow...,Note,59,B3,A,0.344958,0.300963,0.793379,0.100027,-1.543818,-2.354367,1.34579,-2.181975,-0.135231,0.376786,-0.919694,-1.572739,-2.589351,3.289245,-0.458902,0.305396,0.146466,0.177584,0.067825,A
9447.328,1.912,3,Playing d_bow...,Note,59,B3,A,0.336958,0.30087,0.793442,0.099952,-1.543721,-2.354543,1.346051,-2.181843,-0.134932,0.376319,-0.919405,-1.572867,-2.589284,3.354742,-0.929147,0.455077,0.149398,0.179733,0.076222,A
9447.336,1.92,3,Playing d_bow...,Note,59,B3,A,0.328958,0.300824,0.793492,0.099929,-1.543636,-2.35474,1.346102,-2.181763,-0.134677,0.375829,-0.919177,-1.572972,-2.589283,3.21132,-0.666934,0.756045,0.147183,0.173922,0.080888,A
9447.344,1.928,3,Playing d_bow...,Note,59,B3,A,0.320958,0.300772,0.793526,0.099878,-1.543511,-2.354895,1.346299,-2.181687,-0.134461,0.375489,-0.918959,-1.573095,-2.589283,3.723233,-1.099227,0.690795,0.15155,0.187256,0.071519,A
9447.352,1.936,3,Playing d_bow...,Note,59,B3,A,0.312958,0.300765,0.793551,0.099863,-1.543559,-2.354923,1.346348,-2.181667,-0.134325,0.375229,-0.918822,-1.573132,-2.589228,3.63515,-1.136592,0.528737,0.146462,0.18993,0.072717,A
9447.36,1.944,3,Playing d_bow...,Note,59,B3,A,0.304958,0.30074,0.793574,0.099845,-1.543532,-2.354957,1.346379,-2.181628,-0.134217,0.375046,-0.918733,-1.573136,-2.589216,3.471947,-1.227605,0.852525,0.149602,0.181857,0.073893,A
9447.368,1.952,3,Playing d_bow...,Note,59,B3,A,0.296958,0.300779,0.79356,0.099842,-1.543538,-2.354917,1.346411,-2.181674,-0.134188,0.374993,-0.918682,-1.573155,-2.589235,3.314233,-1.35869,1.127246,0.154386,0.173675,0.079013,A
9447.376,1.96,1,Playing a_bow...,Note,59,B3,A,0.288958,0.300817,0.793535,0.099825,-1.543561,-2.354884,1.346443,-2.181729,-0.134208,0.375075,-0.918722,-1.573187,-2.589247,3.429821,-1.694652,1.148238,0.152773,0.175153,0.077209,A
9447.384,1.968,1,Playing a_bow...,Note,59,B3,A,0.280958,0.30081,0.793512,0.099871,-1.543612,-2.354895,1.346372,-2.181739,-0.134446,0.375457,-0.918916,-1.573186,-2.589231,3.656471,-1.081474,0.785967,0.152248,0.178035,0.069433,A
9447.392,1.976,1,Playing a_bow...,Note,59,B3,A,0.272958,0.300874,0.793443,0.099901,-1.543697,-2.354768,1.346432,-2.181851,-0.13475,0.376011,-0.919117,-1.573208,-2.589231,3.472475,-0.7286,0.800426,0.154398,0.176863,0.06286,A
9447.4,1.984,1,Playing a_bow...,Note,59,B3,A,0.264958,0.300923,0.793351,0.099925,-1.543697,-2.354741,1.346535,-2.181959,-0.135156,0.376797,-0.919431,-1.573311,-2.589279,3.062894,-0.621781,0.749915,0.146401,0.163259,0.053309,A
9447.408,1.992,1,Playing a_bow...,Note,59,B3,A,0.256958,0.301025,0.79322,0.099983,-1.543704,-2.354682,1.346577,-2.182144,-0.13571,0.37781,-0.919853,-1.573422,-2.589382,3.099069,-0.293742,0.425767,0.144246,0.142383,0.022122,A
9447.416,2.0,1,Playing a_bow...,Note,59,B3,A,0.248958,0.301077,0.79309,0.100037,-1.543706,-2.354618,1.346697,-2.182282,-0.136376,0.379062,-0.920356,-1.573523,-2.589443,2.741512,0.479913,-0.040758,0.131479,0.121603,-0.000268,A
9447.424,2.008,1,Playing a_bow...,Note,59,B3,A,0.240958,0.301165,0.792923,0.100097,-1.543699,-2.354534,1.346821,-2.182477,-0.137161,0.380553,-0.92097,-1.57365,-2.589546,2.536437,0.767957,0.130118,0.134181,0.096051,-0.037597,A
9447.432,2.016,1,Playing a_bow...,Note,59,B3,A,0.232958,0.301239,0.792744,0.100169,-1.543649,-2.354472,1.346946,-2.182665,-0.138047,0.382231,-0.921667,-1.573782,-2.589675,2.047931,1.128909,-0.140708,0.130323,0.056246,-0.076455,A
9447.44,2.024,1,Playing a_bow...,Note,59,B3,A,0.224958,0.301325,0.792539,0.100269,-1.543582,-2.354507,1.346974,-2.18288,-0.139072,0.384126,-0.922521,-1.573972,-2.589849,1.854366,1.538918,-0.540423,0.122964,0.029439,-0.120221,A
9447.448,2.032,1,Playing a_bow...,Note,59,B3,A,0.216958,0.301454,0.792297,0.10036,-1.543637,-2.35441,1.347054,-2.183166,-0.140217,0.386292,-0.923482,-1.574154,-2.589974,1.556055,1.114948,-0.115055,0.126688,-0.015556,-0.149433,A
9447.456,2.04,1,Playing a_bow...,Note,59,B3,A,0.208958,0.30155,0.792054,0.100504,-1.543554,-2.354466,1.346999,-2.183415,-0.141477,0.38858,-0.924543,-1.574349,-2.590197,1.31301,1.065461,0.068242,0.125179,-0.024616,-0.156256,A
9447.464,2.048,1,Playing a_bow...,Note,59,B3,A,0.200958,0.301636,0.791785,0.100603,-1.543437,-2.354462,1.347086,-2.183669,-0.142822,0.391157,-0.925707,-1.574549,-2.590419,1.221873,1.161407,-0.151362,0.12467,-0.023253,-0.15046,A
9447.472,2.056,1,Playing a_bow...,Note,59,B3,A,0.192958,0.301775,0.791474,0.100707,-1.543407,-2.354415,1.347207,-2.184009,-0.14427,0.393931,-0.926949,-1.574811,-2.590628,1.216329,0.961555,-0.270147,0.139297,-0.013161,-0.159328,A
9447.48,2.064,1,Playing a_bow...,Note,59,B3,A,0.184958,0.30188,0.791163,0.100865,-1.543331,-2.354538,1.347096,-2.184309,-0.145865,0.396886,-0.928391,-1.57508,-2.590888,1.418076,1.278102,-0.131476,0.133045,-0.007314,-0.147433,A
9447.488,2.072,1,Playing a_bow...,Note,59,B3,A,0.176958,0.302027,0.790804,0.101001,-1.543234,-2.354485,1.347226,-2.184684,-0.147561,0.400106,-0.929814,-1.575352,-2.591164,1.447224,1.207419,-0.240387,0.137442,-0.008239,-0.1504,A
9447.496,2.08,1,Playing a_bow...,Note,59,B3,A,0.168958,0.3022,0.790415,0.101179,-1.543123,-2.354463,1.347279,-2.185103,-0.149396,0.403516,-0.931336,-1.575652,-2.591491,1.199335,0.951642,-0.136761,0.141329,-0.005777,-0.148815,A
9447.504,2.088,1,Playing a_bow...,Note,59,B3,A,0.160958,0.302365,0.790005,0.10135,-1.54305,-2.354504,1.347365,-2.18553,-0.151334,0.407145,-0.93298,-1.57603,-2.59179,1.40437,0.795574,0.140822,0.141269,-0.005193,-0.146863,A
9447.512,2.096,1,Playing a_bow...,Note,59,B3,A,0.152958,0.302553,0.789552,0.101511,-1.542844,-2.35443,1.34761,-2.186004,-0.153376,0.411029,-0.934633,-1.576387,-2.592181,1.730088,0.727161,-0.228629,0.128599,0.008597,-0.142648,A
9447.52,2.104,1,Playing a_bow...,Note,61,C#4,A,0.394958,0.302739,0.789086,0.101654,-1.542699,-2.354353,1.347867,-2.186488,-0.155457,0.415035,-0.936372,-1.576765,-2.592533,1.246405,0.711421,0.118041,0.134945,-0.006049,-0.134752,A
9447.528,2.112,1,Playing a_bow...,Note,61,C#4,A,0.386958,0.302978,0.788587,0.101856,-1.542569,-2.354318,1.347891,-2.187042,-0.157657,0.419157,-0.938254,-1.577142,-2.592963,1.46852,0.910364,-0.088229,0.130451,0.014997,-0.120273,A
9447.536,2.12,1,Playing a_bow...,Note,61,C#4,A,0.378958,0.303189,0.788079,0.102081,-1.542443,-2.354359,1.347977,-2.187578,-0.159972,0.423446,-0.940172,-1.577592,-2.593366,1.504057,0.422995,0.089459,0.129634,0.011418,-0.124279,A
9447.544,2.128,1,Playing a_bow...,Note,61,C#4,A,0.370958,0.303447,0.787535,0.102292,-1.542359,-2.354286,1.348081,-2.188184,-0.162335,0.427878,-0.942153,-1.57802,-2.593782,1.581569,-0.066832,0.324919,0.129526,0.01059,-0.118223,A
9447.552,2.136,1,Playing a_bow...,Note,61,C#4,A,0.362958,0.303722,0.786953,0.102506,-1.542224,-2.354174,1.348177,-2.188831,-0.164813,0.432554,-0.94425,-1.578433,-2.59426,1.538386,0.472864,0.329273,0.141657,0.016789,-0.118558,A
9447.56,2.144,1,Playing a_bow...,Note,61,C#4,A,0.354958,0.303996,0.786349,0.102728,-1.542102,-2.354115,1.348359,-2.189493,-0.167377,0.437376,-0.946375,-1.578938,-2.59472,1.506152,0.590687,0.11096,0.1406,0.019573,-0.121046,A
9447.568,2.152,1,Playing a_bow...,Note,61,C#4,A,0.346958,0.304271,0.785715,0.10296,-1.541924,-2.353971,1.348673,-2.190176,-0.170065,0.442431,-0.948503,-1.579431,-2.595208,1.669533,0.603082,0.233501,0.145995,0.019839,-0.124657,A
9447.576,2.16,1,Playing a_bow...,Note,61,C#4,A,0.338958,0.304588,0.785047,0.103237,-1.541767,-2.353886,1.348852,-2.190922,-0.172853,0.447587,-0.950727,-1.579973,-2.595746,1.423175,1.188481,0.000702,0.141316,0.024808,-0.12592,A
9447.584,2.168,1,Playing a_bow...,Note,61,C#4,A,0.330958,0.304884,0.784373,0.103488,-1.541595,-2.353763,1.349091,-2.191652,-0.17565,0.45283,-0.952984,-1.580491,-2.596273,1.292088,0.82094,0.010214,0.141594,0.019293,-0.130094,A
9447.592,2.176,1,Playing a_bow...,Note,61,C#4,A,0.322958,0.305198,0.783669,0.103785,-1.541416,-2.353748,1.349204,-2.192419,-0.178571,0.458216,-0.955359,-1.581075,-2.596851,1.294196,0.54692,0.118688,0.148738,0.012462,-0.132328,A
9447.6,2.184,1,Playing a_bow...,Note,61,C#4,A,0.314958,0.305536,0.782943,0.104145,-1.541281,-2.353722,1.349245,-2.193225,-0.181614,0.463697,-0.957751,-1.58166,-2.597438,1.412875,0.70531,0.096001,0.139235,0.017837,-0.126559,A
9447.608,2.192,1,Playing a_bow...,Note,61,C#4,A,0.306958,0.305857,0.782197,0.104489,-1.541102,-2.353712,1.349405,-2.194029,-0.184712,0.469326,-0.960167,-1.582295,-2.59803,1.654079,-0.101812,0.672694,0.14188,0.015524,-0.125897,A
9447.616,2.2,1,Playing a_bow...,Note,61,C#4,A,0.298958,0.306243,0.781399,0.104874,-1.540955,-2.353646,1.349473,-2.194931,-0.187939,0.475132,-0.962675,-1.58293,-2.598681,1.73626,0.268506,0.621788,0.148902,0.016127,-0.132413,A
9447.624,2.208,1,Playing a_bow...,Note,61,C#4,A,0.290958,0.306619,0.780583,0.105211,-1.540717,-2.353529,1.349725,-2.195835,-0.19114,0.481005,-0.965144,-1.583581,-2.599359,1.105728,0.737092,0.737918,0.141203,0.015432,-0.117869,A
9447.632,2.216,1,Playing a_bow...,Note,61,C#4,A,0.282958,0.30697,0.779804,0.105522,-1.540512,-2.353387,1.350086,-2.196694,-0.194162,0.486556,-0.967407,-1.584228,-2.599963,0.947862,-0.97628,0.992643,0.13656,0.015046,-0.107616,A
9447.64,2.224,1,Playing a_bow...,Note,61,C#4,A,0.274958,0.3073,0.779062,0.105844,-1.54032,-2.353367,1.3501,-2.197505,-0.197067,0.491856,-0.969765,-1.5848,-2.600598,1.301327,0.689366,0.534972,0.135646,0.018632,-0.111266,A
9447.648,2.232,1,Playing a_bow...,Note,61,C#4,A,0.266958,0.307679,0.778312,0.106161,-1.540199,-2.353202,1.350325,-2.198375,-0.199884,0.496962,-0.971875,-1.585399,-2.601178,1.093071,0.123723,0.28512,0.133907,0.027992,-0.10868,A
